id,key,summary,resolution.id,resolution.description,resolution.name,priority.id,priority.name,labels,assignee,status.id,status.description,status.name,statusCategory.id,statusCategory.key,statusCategory.colorName,statusCategory.name,customfield_12310921,creator,subtasks,reporter,votes.votes,issuetype.id,issuetype.description,issuetype.name,issuetype.subtask,project.id,project.key,project.name,projectCategory.id,projectCategory.description,projectCategory.name,resolutiondate,watches.watchCount,created,updated,description
29134,JCR-35,NodeTypeDefDiff compares to restrictive,1.0,A fix for this issue is checked into the tree and tested.,Fixed,3.0,Major,[],90d4e498,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,b2b1e719,[],b2b1e719,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,10591,JCR,Jackrabbit Content Repository,10170.0,Jackrabbit related projects,Jackrabbit,2005-01-03 23:22:11,0,2004-12-22 16:34:05,2005-01-03 23:22:28,"The NodeTypeDefDiff class is used to compare NodeTypeDef instances. Unfortunately this class reports two NodeTypeDef instances which are not equal but have no structural difference as having trivial changes. The correct result would be to have no modification at all.

I suggest to modify the NodeTypeDefDiff.init() method such, that the initial type is ""NONE"" instead of ""TRIVIAL"" and to first compare the ""hasOrderableChildNodes"" first and raise the level to ""TRIVIAL"" if not equal. Next the rest of the current comparisons would follow."
29135,JCR-36,NodeTypeRegistry.reregister unregisters dependent types,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2.0,Critical,[],90d4e498,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,b2b1e719,[],b2b1e719,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,10591,JCR,Jackrabbit Content Repository,10170.0,Jackrabbit related projects,Jackrabbit,2005-01-04 01:05:52,0,2004-12-22 16:40:47,2005-01-04 01:06:03,"NodeTypeRegistry.reregister allows modifying a registered node type if the difference to the currently registered node type with the same name is TRIVIAL according to NodeTypeDefDiff.

Before registering the new node type definition the old node type is unregistered. The side effect of that first step is that also all NodeTypes, which depend (extend ?) the node type to be re-registered, are removed from the registry.

After the modified node type is then registered, the previously registered dependent node types will not be registered anymore and will not be known any more.

While it makes sense to me, to temporarily unregister dependent node types, those must be registered again after the re-registered node type has been registered. Otherwise the system may become pretty useless."
29251,IBATIS-40,old 2.08 DTD at http://www.ibatis.com/dtd/sql-map-2.dtd,1.0,A fix for this issue is checked into the tree and tested.,Fixed,3.0,Major,[],,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,27af47ec,[],27af47ec,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,10601,IBATIS,iBatis for Java [READ ONLY],10220.0,Retired projects - These projects have no active community and are read-only.,Retired,2005-01-04 01:35:21,0,2005-01-03 21:29:08,2005-01-04 01:35:21,"The public DTD has no elements allowing inclusion of sql fragments like
    *  <sql id=""someSqlToInclude""> ... WHERE BLAH = BLAH ...</sql>
    * <include refid=""someSqlToInclude""/>

Greetings from Frankfurt

Peter Köhler"
12897372,SVN-991,python bindings not working on Windows,6.0,The problem isn't valid and it can't be fixed.,Invalid,3.0,Major,[],,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,22c0bc4e,[],c74db91c,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,12318828,SVN,Subversion,,,,2005-01-04 02:50:28,0,2002-11-15 10:45:04,2005-01-04 02:50:28,"{noformat:nopanel=true}
I was able to create the python bindings on windows by applying the 
following patch to setup.py.
I have changed 2 things:
- adjusted the list of libraries to use for linking
- added the possibility the specify defines on the command line with -D

Index: setup.py
======================================================
=============
--- setup.py	(revision 3795)
+++ setup.py	(working copy)
@@ -20,6 +20,30 @@
 import sys
 import getopt
 
+if sys.platform=='win32':
+  svnclientlib='libsvn_client'
+  svndeltalib='libsvn_delta'
+  svnfslib='libsvn_fs'
+  svnralib='libsvn_ra'
+  svnreposlib='libsvn_repos'
+  svnwclib='libsvn_wc'
+  svnsubrlib='libsvn_subr'
+  svnswig_pylib='libsvn_swig_py'
+  platform_libs=['apr','libsvn_wc','libsvn_fs','libsvn_subr',
+                 'libsvn_delta','libsvn_ra','libsvn_ra_dav',
+                 'libsvn_ra_local','libsvn_repos','aprutil',
+                 'advapi32','wsock32','rpcrt4',
+                 'libdb40']
+else:
+  svnclientlib='svn_client-1'
+  svndeltalib='svn_delta-1'
+  svnfslib='svn_fs-1'
+  svnralib='svn_ra-1'
+  svnreposlib='svn_repos-1'
+  svnwclib='svn_wc-1'
+  svnsubrlib='svn_subr-1'
+  svnswig_pylib='svn_swig_py-1'
+  platform_libs=['apr-0']
 
 
 def _do_usage():
@@ -34,12 +58,15 @@
         ""search DIR for libraries (multiple instances allowed)""
   print ""   -S dir    "" + \
         ""the DIR for the source of the subversion swig bindings""
+  print ""   -D define    "" + \
+        ""extra define to pass to the C compiler""
   print ""   -s path   "" + \
         ""use the swig binary found at PATH""
   sys.exit(0)
 
 # Default option values
 include_dirs = []
+defines = []
 library_dirs = []
 source_dir = '..'
 swig_location = None
@@ -54,13 +81,15 @@
 # all the options that we allow (which is FAR less than the set of
 # distutils options).  If we find that people actually care, we can
 # revisit this.
-options, leftovers = getopt.getopt(sys.argv[1:], ""I:L:S:s:h"",
+options, leftovers = getopt.getopt(sys.argv[1:], ""I:L:S:s:hD:"",
                                    [""prefix="", ""install-dir="", ""help""])
 for option in options:
   if option[0] == '-I':
     include_dirs.append(option[1])
   if option[0] == '-L':
     library_dirs.append(option[1])
+  if option[0] == '-D':
+    defines.append((option[1],None))
   if option[0] == '-S':
     source_dir = option[1]
   if option[0] == '-s':
@@ -113,6 +142,7 @@
                             os.path.basename(source[:-2]) + "".c"")
       self.announce(""swigging %s to %s"" % (source, target))
       self.spawn(swig_cmd + [""-o"", target, source])
+      self.announce(""swigging %s to %s finished"" % (source, target))
       new_sources.append(target)
 
     return new_sources
@@ -132,41 +162,45 @@
            ext_modules=[
              core.Extension(""_client"",
                             [source_dir + ""/svn_client.i""],
-                            libraries=['svn_client-1', 'svn_swig_py-1',
-                                       'swigpy'],
-                            library_dirs=library_dirs
+                            libraries=[svnclientlib, svnswig_pylib,'swigpy']
+platform_libs,
+                            library_dirs=library_dirs,
+                            define_macros=defines
                             ),
              core.Extension(""_delta"",
                             [source_dir + ""/svn_delta.i""],
-                            libraries=['svn_delta-1', 'svn_swig_py-1',
-                                       'swigpy'],
+                            libraries=[svndeltalib, svnswig_pylib,'swigpy']
+platform_libs,
                             library_dirs=library_dirs,
+                            define_macros=defines
                             ),
              core.Extension(""_fs"",
                             [source_dir + ""/svn_fs.i""],
-                            libraries=['svn_fs-1', 'svn_swig_py-1', 'swigpy'],
+                            libraries=[svnfslib, svnswig_pylib,'swigpy']
+platform_libs,
                             library_dirs=library_dirs,
+                            define_macros=defines
                             ),
              core.Extension(""_ra"",
                             [source_dir + ""/svn_ra.i""],
-                            libraries=['svn_ra-1', 'swigpy'],
+                            libraries=[svnralib,'swigpy']+platform_libs,
                             library_dirs=library_dirs,
+                            define_macros=defines
                             ),
              core.Extension(""_repos"",
                             [source_dir + ""/svn_repos.i""],
-                            libraries=['svn_repos-1', 'svn_swig_py-1',
-                                       'swigpy'],
+                            libraries=[svnreposlib, svnswig_pylib,'swigpy']
+platform_libs,
                             library_dirs=library_dirs,
+                            define_macros=defines
                             ),
              core.Extension(""_wc"",
                             [source_dir + ""/svn_wc.i""],
-                            libraries=['svn_wc-1', 'svn_swig_py-1', 'swigpy'],
+                            libraries=[svnwclib, svnswig_pylib,'swigpy']
+platform_libs,
                             library_dirs=library_dirs,
+                            define_macros=defines
                             ),
              core.Extension(""_util"",
                             [source_dir + ""/util.i""],
-                            libraries=['svn_subr-1', 'svn_swig_py-
1', 'swigpy', 'apr-0'],
+                            libraries=[svnsubrlib, svnswig_pylib,'swigpy']
+platform_libs,
                             library_dirs=library_dirs,
+                            define_macros=defines
                             ),
 
              ### will 'auth' be its own, or bundled elsewhere?
@@ -174,6 +208,7 @@
              #               [""../svn_auth.i""],
              #               libraries=['svn_subr-1', 'swigpy', 'apr-0'],
              #               library_dirs=library_dirs,
+             #               define_macros=defines
              #               ),
              ],
{noformat}


Original issue reported by *mahae*"
29264,IBATISNET-19,DataMapper.Configuration.SqlGenerator.BuildDeleteQuery() table name,1.0,A fix for this issue is checked into the tree and tested.,Fixed,4.0,Minor,[],989a4abf,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,5beee1d6,[],5beee1d6,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,10602,IBATISNET,iBatis for .NET,10220.0,Retired projects - These projects have no active community and are read-only.,Retired,2005-01-04 06:05:56,0,2005-01-04 04:26:11,2005-01-04 06:05:56,"Minor issue with quick fix.

Generated DELETE SQL statement is being generated as ""DELETE FROM [tablename]..."" and is causing SQL syntax errors for non-MSSQL databases.  

Brackets are being added to the SQL statement on line 256 in IBatisNet.DataMapper.Configuration.SqlGenerator.BuildDeleteQuery():

output.Append(""\t["" + delete.Generate.Table + ""]"");

I'll upload the patch/diff after creating this JIRA issue.

Roberto"
29231,AXIS-1744,BasicHandler Crashes Axis Applet,3.0,The problem is a duplicate of an existing issue.,Duplicate,1.0,Blocker,[],,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,cadb09c5,[],cadb09c5,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,10460,AXIS,Axis,10401.0,Axis and Axis2 related projects,Axis,2005-01-04 11:50:35,0,2005-01-02 22:20:47,2005-01-04 11:50:35,"Took the code from the getQuote example and put it into a Japplet. The intent here was to learn how to get Axis an client to get data from an Axis Server for display in a Swing GUI.

BasicHandler crashes the Applet when it automatically creates a LogFactory on line 34 that I neither need nor want.

Applet tested in both IE and FireFox. I am told there are other applet releated crashes."
29223,AXIS-1742,LogHandler can only work in GlobalConfiguration in client-config.wsdd,3.0,The problem is a duplicate of an existing issue.,Duplicate,3.0,Major,[],,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,be1c6b12,[],be1c6b12,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,10460,AXIS,Axis,10401.0,Axis and Axis2 related projects,Axis,2005-01-04 11:52:49,0,2005-01-02 19:16:03,2005-01-04 11:52:49,"org.apache.axis.handlers.LogHandler
can only work in tag globalConfiguration, it can not work after we put it in a specific service item of file client-config.wsdd. "
29274,LOGCXX-50,variable name clash in macro,1.0,A fix for this issue is checked into the tree and tested.,Fixed,5.0,Trivial,[],76c9efa4,5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",Resolved,3,done,green,Done,,169ca7bf,[],169ca7bf,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,10550,LOGCXX,Log4cxx,10060.0,Logging related projects,Logging,2005-01-04 13:28:40,0,2005-01-04 10:39:02,2005-01-04 13:28:40,"The LOG4CXX macros use a temporary ostringstream variable named oss which hides other declarations. For example, the following will print blanks.

ostringstream oss(some stuff);
LOG4CXX_INFO(logger, oss);

Possible fix is to use namespace with the temp variable.

It's a trivial bug, but a pain to track down."
29111,LOGCXX-48,Use hex representation for thread identifier,1.0,A fix for this issue is checked into the tree and tested.,Fixed,4.0,Minor,[],bf30c2a5,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,bf30c2a5,[],bf30c2a5,0,4,An improvement or enhancement to an existing feature or task.,Improvement,False,10550,LOGCXX,Log4cxx,10060.0,Logging related projects,Logging,2005-01-04 13:30:38,0,2004-12-21 20:02:16,2005-01-04 13:30:38,"Per http://nagoya.apache.org/eyebrowse/ReadMsg?listName=log4cxx-dev@logging.apache.org&msgNo=416

Thread id has been output as a signed 32-bit integer which doesn't work as expected on 64-bit platforms and also results in meaningless large negative integers as thread ids.  The proposed solution is to output an appropriately sized hex representation of the thread handle."
28990,LOGCXX-47,Check headers for missing declarations and Effective C++ violations,1.0,A fix for this issue is checked into the tree and tested.,Fixed,3.0,Major,[],bf30c2a5,5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",Resolved,3,done,green,Done,,bf30c2a5,[],bf30c2a5,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,10550,LOGCXX,Log4cxx,10060.0,Logging related projects,Logging,2005-01-04 14:58:26,0,2004-12-15 01:14:31,2005-01-04 14:58:26,"The resolution adds a ""header-check"" task to build.xml to generate mock C++ files to check that headers explicitly include all dependencies and are in conformance with GCC's =Weffc++ option which checks the source code against rules from Scott Meyer's ""Effective C++"" books.

To use, both ant-contrib.jar and cpptasks.jar for the Ant-contrib project must be on the classpath.

ant header-check

Will copy all header files from include to build/header-check, will then generate .cpp files which look like:

#include ""/home/whoever/logging-log4cxx/include/log4cxx/logger.h""
#include ""/home/whoever/logging-log4cxx/include/log4cxx/logger.h""


and compile them with the -Wall and -Weffc++ options.

The current implementation of -Weffc++ will report errors for most STL implementations.  To suppress these errors, non-functional ""mock"" declarations for some STL include files were added in the mock directory."
12420143,ROL-576,Email notification is not working,1.0,A fix for this issue is checked into the tree and tested.,Fixed,3.0,Major,[],4d4054ac,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,b1348739,[],b1348739,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,12310906,ROL,Apache Roller,10331.0,,Roller,2005-01-04 16:10:31,1,2004-12-27 16:54:33,2005-01-04 16:10:31,"Even if I have email notification enabled and mail.jar, activation.jar placed in roller/WEB-INF/lib, I am getting error:

ERROR 2004-12-26 21:43:32,330 | CommentServlet:sendEmailNotification | NamingException: Name mail is not bound in this Context
ERROR 2004-12-27 07:06:03,751 | CommentServlet:sendEmailNotification | NamingException: Name mail is not bound in this Context

In catalina log file.
And email notification is not working.

Did I miss some configuration parameter somewhere."
21467,JUDDI-19,Introduce more separation of jUDDI web service from SOAP transport.,2.0,The problem described is an issue which will never be fixed.,Won't Fix,4.0,Minor,[],6157e7a9,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,6157e7a9,[],6157e7a9,0,4,An improvement or enhancement to an existing feature or task.,Improvement,False,10401,JUDDI,jUDDI (Retired),10220.0,Retired projects - These projects have no active community and are read-only.,Retired,2004-08-25 16:20:52,0,2004-05-14 17:48:25,2005-01-04 16:31:51,"I would propose to separate the jUDDI (web) service from the transport engine (Axis servlets) a bit more (maybe by implementing their relation via a dedicated JAXRPC bean?). 
"
29277,JELLY-181,SWT wallpaper support,,,,3.0,Major,[],,1,The issue is open and ready for the assignee to start work on it.,Open,2,new,blue-gray,To Do,,cf6c1f21,[],cf6c1f21,0,2,"A new feature of the product, which has yet to be developed.",New Feature,False,10012,JELLY,Commons Jelly,10260.0,Apache Commons components,Commons,,0,2005-01-04 17:16:56,2005-01-04 17:18:26,"-- Moved from Bugzilla 24466 --

Attached is a patch that adds support for a 'wallpaper' attribute on Controls,
which one can use to set a wallpaper image (similar to a web page).

eg:

<shell .... wallpaper=""image.location.png"" ....>
...
</shell>

Was useful for me, maybe it's useful for others.

Cheers,

Marcus"
29278,JELLY-182,Add parameter contentType to the EmailTag,,,,3.0,Major,[],,1,The issue is open and ready for the assignee to start work on it.,Open,2,new,blue-gray,To Do,,cf6c1f21,[],cf6c1f21,0,2,"A new feature of the product, which has yet to be developed.",New Feature,False,10012,JELLY,Commons Jelly,10260.0,Apache Commons components,Commons,,0,2005-01-04 17:20:57,2005-01-04 17:20:57,"-- Moved from Bugzilla 26630 --

It would be nice if it were possible to specify the content type for
the email message.  text/plain can be the default, but in some cases
text/html, etc. is useful."
29281,JELLY-185,type attribute for any layout other than FillLayout doesn't work in the SWT tag library.,,,,3.0,Major,[],,1,The issue is open and ready for the assignee to start work on it.,Open,2,new,blue-gray,To Do,,cf6c1f21,[],cf6c1f21,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,10012,JELLY,Commons Jelly,10260.0,Apache Commons components,Commons,,0,2005-01-04 17:27:36,2005-01-04 17:27:36,"-- Moved from Bugzilla 30402 --

When trying to set the type of the rowLayout tag to ""horizontal"", it wouldn't 
take. Looking at the source, the convertvalue() method in LayoutTag.java is 
too restrictive in the if clause. Instead of:

if( bean instanceof FillLayout <snip>

it should read:

if( bean instanceof Layout <snip>

Here's the full corrected method:

protected Object convertValue(Object bean, String name, Object value)
        throws JellyTagException {

        if (bean instanceof Layout
            && name.equals(""type"")
            && value instanceof String) {
            int style = SwtHelper.parseStyle(SWT.class, (String) value);
            return new Integer(style);
        }
        return super.convertValue(bean, name, value);
    }"
29282,JELLY-186,JellySWT doesn't support the FormLayout,,,,3.0,Major,[],,1,The issue is open and ready for the assignee to start work on it.,Open,2,new,blue-gray,To Do,,cf6c1f21,[],cf6c1f21,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,10012,JELLY,Commons Jelly,10260.0,Apache Commons components,Commons,,0,2005-01-04 17:30:05,2005-01-04 17:36:08,"-- Moved from Bugzilla 30403 --
With the attached files, it now does. Here's an example:

<shell var=""shell"" >
	<formLayout marginHeight=""5"" marginWidth=""10"" />
	<button style=""push"" text=""one"">
	   <formAttachment numerator=""100"" offset=""-50"" var=""right"" />
	   <formAttachment numerator=""0"" offset=""10"" var=""left"" />
	   <formData height=""50"" width=""50"" right=""${right}"" left=""${left}""/>
	</button>
</shell>
"
12420002,ROL-565,File upload creates bogus directory,1.0,A fix for this issue is checked into the tree and tested.,Fixed,3.0,Major,[],4d4054ac,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,4d4054ac,[],4d4054ac,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,12310906,ROL,Apache Roller,10331.0,,Roller,2005-01-04 18:41:20,0,2004-12-22 19:41:01,2005-01-04 18:41:20,"File upload works fine, the code that checks the quota does not work properly. There is a missing file separator in the path."
28826,AXISCPP-311,"Add support for ""100 Continue"" in Axis2Transport",1.0,A fix for this issue is checked into the tree and tested.,Fixed,3.0,Major,[],b1154005,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,b1154005,[],b1154005,0,4,An improvement or enhancement to an existing feature or task.,Improvement,False,10461,AXISCPP,Axis-C++,10401.0,Axis and Axis2 related projects,Axis,2005-01-04 20:48:24,0,2004-12-07 02:49:49,2005-01-04 20:48:24,"See http://marc.theaimsgroup.com/?t=110234692300003&r=1&w=2 for more info:

I've had this same problem when talking to .NET web services -- it 
seems
that the problem is that IIS is returning an ""HTTP 100 Continue"" status
code prior to the actual SOAP response, which Axis chokes on. The
quick-and-dirty fix I found was to use the 'Axis2Transport' transport
DLL, after patching the sources in the Axis2Transport constructor to 
use
HTTP 1.0, instead of 1.1.

In 'src/transport/axis2/Axis2Transport.cpp', change the string
""HTTP/1.1"" in the m_strHTTPProtocol initializer to ""HTTP/1.0"", which
will force the client transport to use HTTP 1.0 by default. There's a
method in the transport class to set the protocol version, but it's not
part of the standard public Transport class interface, and therefore 
not
available to any code that's using the standard API calls.

I know that I really should have entered this as a bug in JIRA; I've
just been too busy on other fronts to make a proper bug report.
Hopefully, the longer-term solution will be to properly support the 
HTTP
100 response code, so that you don't have to give up the other benefits
of HTTP 1.1 protocol support (like pipelining) just to retain
compatibility with .NET servers.

--
Lennon Day-Reynolds
lennonx.j.day.reynolds@intel.com

-----Original Message-----
From: Matt Garman [mailto:garman@raw-sewage.net] 
Sent: Monday, December 06, 2004 7:27 AM
To: axis-c-user@ws.apache.org
Subject: exception with simple client


Hello,

I created a couple very simple web services on my machine (Win 2k)
using MS VS.NET 2003: ""getTimeOfDay()"" and ""getHelloWorld()""
services.

Now I am trying to create a C/C++ client to consume these services
using Apache Axis C++.  However, when I try to call even the
getHelloWorld() method, the following exception is thrown:

        AxisTransportException:HTTP transport error Continue

Any ideas on what could be causing this?  (Hopefully it's just me
overlooking something obvious!)

Thanks,
Matt"
29271,XERCESC-1322,Out of Date xerces-c.spec with suggested fix,3.0,The problem is a duplicate of an existing issue.,Duplicate,4.0,Minor,[],,5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",Resolved,3,done,green,Done,,6e60b4e8,[],6e60b4e8,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,10510,XERCESC,Xerces-C++,10040.0,XML related projects,XML,2005-01-04 21:11:31,0,2005-01-04 09:50:06,2005-01-04 21:11:31,"apperently newer versions of rpmbuild run '/usr/lib/rpm/check-files' which looks for files that are installed but not included in a package or something in that ballpark.  It was causing the build to fail.  
<a href=""http://www.rpm.org/hintskinks/unpackaged-files/"">
Unpackaged files message in RPM-4.1 and following
</a>
I updated the file xerces-c.spec in my copy of xerces-c-src_2_6_0.tar.gz and rpmbuild built xerces-c-2.6.0-3.src.rpm, xerces-c-2.6.0-3.i686.rpm, xerces-c-devel-2.6.0-3.i686.rpm,
xerces-c-debuginfo-2.6.0-3.i686.rpm and xerces-c-doc-2.6.0-3.i686.rpm.

...

%files
%defattr(755,root,root)
%{prefix}/bin/*
%{prefix}/lib/libxerces-c.so*
%{prefix}/lib/libxerces-depdom.so* #this is the line I added to the file

...
"
12419930,ROL-572,User admin page glitches,1.0,A fix for this issue is checked into the tree and tested.,Fixed,4.0,Minor,[],4d4054ac,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,4d4054ac,[],4d4054ac,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,12310906,ROL,Apache Roller,10331.0,,Roller,2005-01-04 21:32:05,0,2004-12-23 21:32:13,2005-01-04 21:32:05,"1) should not require password to make changes
2) should not blank out field when password check fails"
12419928,ROL-554,Norwegian and Danish characters are corrupted,1.0,A fix for this issue is checked into the tree and tested.,Fixed,3.0,Major,[],11737828,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,bcd10105,[],bcd10105,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,12310906,ROL,Apache Roller,10331.0,,Roller,2005-01-04 22:32:51,0,2004-12-17 09:51:45,2005-01-04 22:32:51,"With Tomcat 4.1.29 Norwegian/Danish characters (æøåÆØÅ) added in Weblog - New Entry and Page Templates was corrupted (only ? was returned). The problem occured in ""Preview"", in addition to ""Post to Weblog"" and ""Save as Draft"". 

Adding correct characters directly in mysql was corrupted in both Roller edit and view weblog mode. 

Upgrading to Tomcat 5.0.30 limited the problem to corrupt Page Templates information saved in mysql in view weblog mode only. 

In edit mode characters from Page Templates was viewed correct. Characters in entries was handled correct in all modes.    
"
12816199,GROOVY-691,Duplicate class error with listen mode,1.0,A fix for this issue is checked into the tree and tested.,Fixed,5.0,Trivial,[],3305f68a,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,3305f68a,[],3305f68a,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,12318123,GROOVY,Groovy,13860.0,Apache Groovy project,Groovy,2005-01-05 05:59:39,0,2005-01-05 05:57:29,2005-01-05 05:59:39,"GroovyShell created Script objects now seem to insist on a unique name, need to rework GroovyMain and GroovySocketServer to use a generated name each time instead.

java.lang.LinkageError: duplicate class definition: main
        at java.lang.ClassLoader.defineClass0(Native Method)
        at java.lang.ClassLoader.defineClass(ClassLoader.java:539)
        at java.security.SecureClassLoader.defineClass(SecureClassLoader.java:123)
        at groovy.lang.GroovyClassLoader.access$100(GroovyClassLoader.java:70)
        at groovy.lang.GroovyClassLoader$ClassCollector.onClassNode(GroovyClassLoader.java:478)
        at groovy.lang.GroovyClassLoader$ClassCollector.call(GroovyClassLoader.java:488)
        at org.codehaus.groovy.control.CompilationUnit$5.call(CompilationUnit.java:587)
        at org.codehaus.groovy.control.CompilationUnit.applyToPrimaryClassNodes(CompilationUnit.java:822)
        at org.codehaus.groovy.control.CompilationUnit.classgen(CompilationUnit.java:525)
        at org.codehaus.groovy.control.CompilationUnit.compile(CompilationUnit.java:432)
        at groovy.lang.GroovyClassLoader.parseClass(GroovyClassLoader.java:234)
        at groovy.lang.GroovyShell.parseClass(GroovyShell.java:485)
        at groovy.lang.GroovyShell.parse(GroovyShell.java:497)
        at groovy.lang.GroovyShell.parse(GroovyShell.java:477)
        at groovy.lang.GroovyShell.parse(GroovyShell.java:519)
        at groovy.ui.GroovySocketServer.run(GroovySocketServer.java:41)
        at java.lang.Thread.run(Thread.java:552)"
